file_name,path,spatial_status,spatial_sector_raw,spatial_sector,spatial_overlap_area,spatial_overlap_pct,spatial_overlap_count,spatial_all_matches,spatial_error,raster_sr_name,raster_sr_factory_code,raster_sr_type,target_sr_name,target_sr_factory_code,target_sr_type,raster_xmin,raster_ymin,raster_xmax,raster_ymax,raster_center_x,raster_center_y,target_xmin,target_ymin,target_xmax,target_ymax,target_center_x,target_center_y,projected_to_target,spatial_query_source
GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,ok,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,41965.13843307582,100.00001649942725,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.91|EB2_1:61.37|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.44|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.81,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,296041.6626343641,6462481.369373044,296190.524396864,6462683.759160544,296116.09351561405,6462582.564266793,-7921276.55129246,-3757452.8362430087,-7921096.573480679,-3757209.932791235,-7921186.56238657,-3757331.384517122,True,query_principal
GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,ok,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,41966.04390890042,100.00001165454849,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.91|EB2_1:61.36|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.43|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.80,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,296041.6626343641,6462481.380210244,296190.5355877641,6462683.759160544,296116.0991110641,6462582.569685394,-7921276.551038041,-3757452.8236880964,-7921096.560307754,-3757209.932791235,-7921186.555672897,-3757331.3782396656,True,query_principal
GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,ok,Subestacion-El-Mauro_A_E35,Subestacion-El-Mauro_A_E35,99441.55629362544,99.99996438693184,18,Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35:100.00|Subestacion-El-Mauro_A_E35_:100.00|TORRES_E12_-_E30_PV4:93.38|TORRES_E12_-_E30_PV4:93.35|TORRES_E12_-_E30_PV4:93.27|Linea-33-kV-NorteElMauro-Area3:93.24|TORRES_E12_-_E30_PV4:53.76|TORRES_E12_-_E30_PV4:14.98|Subestacion-El-Mauro_A_E35_:10.94|Subestacion-El-Mauro_A_E35:10.51|TORRES_E31_A_E48_PV4:2.53|TORRES_E31_A_E48_PV4:2.49|TORRES_E31_A_E48_PV4:2.47|Linea-33-kV-NorteElMauro-Area1:2.41|33-kV-NSTC-Km-74p7-a-75p5:2.40,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,305011.1439634298,6463692.032681215,305308.7135574298,6463931.978371215,305159.9287604298,6463812.005526215,-7910690.704148621,-3756230.9298478984,-7910335.064399863,-3755940.4229659443,-7910512.884274242,-3756085.6764069214,True,query_principal
GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,ok,Subestacion-El-Mauro_A_E35,Subestacion-El-Mauro_A_E35,1588426.7689611083,70.44416597567759,82,Subestacion-El-Mauro_A_E35:70.44|Subestacion-El-Mauro_A_E35_:69.88|Subestacion-El-Mauro_A_E35:69.68|Subestacion-El-Mauro_A_E35:69.54|Subestacion-El-Mauro_A_E35:69.49|Subestacion-El-Mauro_A_E35_:38.70|Subestacion-El-Mauro_A_E35:37.48|EM4:30.14|EM4:30.09|EM4:30.04|EM4:30.03|EM4:29.82|EM4:29.73|Subestacion-El-Mauro_A_E35:29.25|EM4_PR2:21.77|Linea-33-kV-NorteElMauro-Area6:21.75|EM4_PR2:21.75|Plataforma_Integrada_El_Mauro:21.45|Plataforma_Integrada_El_Mauro:21.22|Plataforma_Integrada_El_Mauro:21.09|Plataforma_Integrada_El_Mauro:20.63|Plataforma_Integrada_El_Mauro:20.61|Plataforma_Integrada_El_Mauro:20.30|Plataforma_Integrada_El_Mauro:19.64|Plataforma_Integrada_El_Mauro:19.58|Plataforma_Integrada_El_Mauro:18.16|Plataforma_Integrada_El_Mauro:17.92|TORRES_E12_-_E30_PV4:17.87|TORRES_E12_-_E30_PV4:17.85|TORRES_E12_-_E30_PV4:17.82|TORRES_E12_-_E30_PV4:17.80|Linea-33-kV-NorteElMauro-Area3:17.73|TORRES_E12_-_E30_PV4:17.05|Pozos_PRP:16.51|Acceso_a_pozos:16.49|Acceso_a_pozos:16.26|Acceso_a_pozos:16.16|Acceso_a_pozos:15.75|Subestacion-El-Mauro_A_E35:15.23|EBD:14.59|Pozos_PRP:13.87|EM4:12.85|EM4:12.84|Linea-33-kV-NorteElMauro-Area7:12.83|EM4:12.83|Plataforma_Integrada_El_Mauro:12.81|Plataforma_Integrada_El_Mauro:12.80|Plataforma_Integrada_El_Mauro:12.74|Plataforma_Integrada_El_Mauro:12.12|Plataforma_Integrada_El_Mauro:11.06|Plataforma_Integrada_El_Mauro:11.06|Plataforma_Integrada_El_Mauro:11.05|EBD:8.86|EBD:8.81|EBD:8.81|EBD:8.80|EBD:8.79|EBD:8.72|EBD:8.70|EBD:8.38|EM4:8.21|EM4:5.15|EM4:5.15|EM4:5.14|Estacion_Drenes_El_Mauro:4.54|EBD:4.52|Hidrociclones:3.32|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Pozos_PRP:0.13|Linea-33-kV-NorteElMauro-Area3:0.12|Pozos_PRP:0.12|Linea-33-kV-NorteElMauro-Area3_1:0.12|Linea-33-kV-NorteElMauro-Area3_1:0.12|Pozos_PRP:0.12|Linea-33-kV-NorteElMauro-Area3:0.12|Linea-33-kV-NorteElMauro-Area3:0.12|Linea-33-kV-NorteElMauro-Area3:0.12|EBD:0.09,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,305670.35,6463101.7820708,307290.4578643999,6464101.06,306480.40393219993,6463601.4210354,-7909927.959429712,-3756973.490547332,-7907998.6633119425,-3755755.2729232893,-7908963.311370827,-3756364.381735311,True,query_principal
GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,sin_cruce_sector,,,0.0,0.0,0,,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,351075.8491141642,6479244.2410325045,351285.6548893642,6479440.011660504,351180.7520017642,6479342.126346504,-7856193.128543421,-3738756.1515313606,-7855943.129399348,-3738521.277223973,-7856068.128971385,-3738638.714377667,True,query_principal
GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,ok,MonteAranda-NSTC-Km-84p2-a-82p3,MonteAranda-NSTC-Km-84p2-a-82p3,41965.881204944395,100.00000818697579,18,MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|MonteAranda-NSTC-Km-84p2-a-82p3:100.00|EB2:88.91|EB2_1:61.37|MonteAranda-NSTC-Km-84p2-a-82p3:7.51|MonteAranda-NSTC-Km-84p2-a-82p3:7.44|MonteAranda-NSTC-Km-84p2-a-82p3:6.97|MonteAranda-NSTC-Km-84p2-a-82p3:6.55|MonteAranda-NSTC-Km-84p2-a-82p3:6.50|MonteAranda-NSTC-Km-84p2-a-82p3:6.39|MonteAranda-NSTC-Km-84p2-a-82p3:5.70|MonteAranda-NSTC-Km-84p2-a-82p3:5.65|MonteAranda-NSTC-Km-84p2-a-82p3:5.49|MonteAranda-NSTC-Km-84p2-a-82p3:4.81,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,296041.6626343641,6462481.363542544,296190.522755564,6462683.759160544,296116.092694964,6462582.561351543,-7921276.5514293425,-3757452.843100895,-7921096.575412669,-3757209.932791235,-7921186.563421005,-3757331.387946065,True,query_principal
GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,ok,TORRE_E85_A_E_125,TORRE_E85_A_E_125,166315.78439284948,93.00696479338842,16,TORRE_E85_A_E_125:93.01|TORRE_E85_A_E_125:92.95|TORRE_E85_A_E_125:92.80|TORRE_E85_A_E_125:92.79|TORRE_E85_A_E_125:92.49|TORRE_E85_A_E_125:92.43|TORRE_E85_A_E_125:91.63|TORRE_E85_A_E_125:84.46|TORRE_E85_A_E_125:84.45|DME5A-DME17-a-NSTC-78p9:84.39|TORRES_E84_A_E127:83.92|TORRE_E85_A_E_125:83.77|TORRES_E85_A_E125:75.34|TORRE_E85_A_E125:75.22|TORRE_E85_A_E_125:75.22|TORRE_E85_A_E_125:75.22,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,298850.525774415,6461640.532896152,299336.851417215,6461904.462252152,299093.688595815,6461772.497574152,-7917989.580133504,-3758521.081647866,-7917410.950001195,-3758197.559838206,-7917700.26506735,-3758359.320743036,True,query_principal
GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,ok,TORRES_E48_A_E84_PV4,TORRES_E48_A_E84_PV4,95428.38565673398,100.00000702534622,14,TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:99.99|TORRE_E48_A_E84_PV4:96.89|TORRE_E48_A_E84_PV4:96.76|TORRES_E48_A_E84_PV4:42.74|TORRES_E48_A_E84_PV4:21.01|InstalacionesTipay:16.65|TORRES_E48_A_E84_PV4:15.47,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,301574.0042205408,6461405.615107953,301777.6307262408,6461741.977958553,301675.81747339084,6461573.796533253,-7914788.673796944,-3758855.321059306,-7914541.263236352,-3758452.728861453,-7914664.968516648,-3758654.0249603796,True,query_principal
GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,ok,EDT,EDT,7938.258519365424,5.3640968687307,6,EDT:5.36|EDT:5.33|EDT:5.30|EDT:5.29|EDT:5.19|EDT:3.96,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,263839.4747766177,6469785.0390435755,264218.78034721775,6470065.679860575,264029.12756191776,6469925.359452075,-7958978.910480466,-3748006.7944153016,-7958525.284547455,-3747664.866676233,-7958752.097513961,-3747835.830545767,True,query_principal
GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,sin_cruce_sector,,,0.0,0.0,0,,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,351075.8491135639,6479244.258513114,351285.6575442637,6479440.011621914,351180.7533289138,6479342.135067514,-7856193.128246541,-3738756.130924507,-7855943.126278662,-3738521.2772695543,-7856068.127262602,-3738638.7040970307,True,query_principal
GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,ok,TORRES_E48_A_E84_PV4,TORRES_E48_A_E84_PV4,22349.53939897329,99.99999100926865,10,TORRES_E48_A_E84_PV4:100.00|TORRES_E48_A_E84_PV4:98.89|TORRES_E48_A_E84_PV4:98.18|TORRES_E48_A_E84_PV4:97.65|TORRES_E48_A_E84_PV4:97.64|TORRES_E48_A_E84_PV4:95.73|TORRES_E48_A_E84_PV4:95.72|TORRES_E48_A_E84_PV4:54.15|TORRE_E48_A_E84_PV4:28.01|TORRE_E48_A_E84_PV4:27.40,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,301525.0283390549,6461367.690430724,301627.3135839549,6461524.5135957245,301576.1709615049,6461446.102013225,-7914847.20060882,-3758896.737403269,-7914723.195669508,-3758708.863913895,-7914785.198139164,-3758802.800658582,True,query_principal
SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,ok,EV1,EV1,133888.39284555765,49.79746003626564,16,EV1:49.80|EV1:49.54|EV1:49.39|EV1:48.37|EV1:48.23|EV1:47.81|EV1:45.34|EV1:40.26|EV1:39.55|EV1:39.55|EV1:39.52|EV1:39.49|EV1_1:39.34|EV1:39.29|EV1:39.02|EV1:21.11,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,345142.4957590279,6470998.921717402,345584.1133673279,6471436.482960202,345363.30456317787,6471217.702338802,-7863315.124609041,-3748401.6996998154,-7862787.761882981,-3747876.497975274,-7863051.443246011,-3748139.0988375447,True,query_principal
GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,ok,Orejas17_Ruta-D-865,Orejas17_Ruta-D-865,44322.35540972876,97.98253101957289,6,Orejas17_Ruta-D-865:97.98|Oreja_17_NSTC_103p7_a_104p9:72.78|Oreja_17_NSTC_103p7_a_104p9_2f:62.68|Oreja_18_NSTC_104p9_a_105p6_2f:60.91|Oreja_18_NSTC_104p9_a_105p6:55.83|Orejas18:38.40,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,281260.010682742,6471487.588331264,281444.1755763419,6471664.273870464,281352.09312954196,6471575.931100864,-7938449.068980669,-3746445.7892289907,-7938228.076021661,-3746232.371711734,-7938338.572501165,-3746339.0804703627,True,query_fallback_invertida
GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,ok,DME_13,DME_13,138376.63595748955,99.99998201205666,2,DME_13:100.00|DME-13:100.00,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,311805.6730386336,6462689.646786795,312266.43431703333,6462905.220399195,312036.05367783346,6462797.433592996,-7902714.447189097,-3757570.497519865,-7902167.348410715,-3757305.4629693218,-7902440.897799906,-3757437.9802445937,True,query_fallback_invertida
GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,ok,SRA-2-km-56p1-a-57p7-Area-2,SRA-2-km-56p1-a-57p7-Area-2,1198.0637577321916,0.27019475443267665,1,SRA-2-km-56p1-a-57p7-Area-2:0.27,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,349026.76689499605,6476939.35351486,349550.8410196959,6477548.11763236,349288.803957346,6477243.73557361,-7858642.039455012,-3741449.690053528,-7858015.269905031,-3740721.2651161584,-7858328.654680021,-3741085.4775848435,True,query_fallback_invertida
GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,ok,NSTC_km_4p4_a_7p0,NSTC_km_4p4_a_7p0,9646.623358188494,100.00012714966896,1,NSTC_km_4p4_a_7p0:100.00,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,347253.87223926396,6476947.802524248,347333.87917926395,6477034.553344248,347293.87570926396,6476991.177934248,-7860726.731154814,-3741401.0721661923,-7860631.132021686,-3741297.157413508,-7860678.93158825,-3741349.11478985,True,query_fallback_invertida
GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,ok,SRA_2_km_54p6_a_56p1_Area-1,SRA_2_km_54p6_a_56p1_Area-1,22142.094399854763,99.99998082034105,3,SRA_2_km_54p6_a_56p1_Area-1:100.00|SRA2:31.27|SRA-2-53p2-a-54p6:1.04,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,347546.7312716603,6476595.171969019,347691.0372941602,6476705.562211519,347618.88428291027,6476650.367090269,-7860388.496837921,-3741824.0337037495,-7860216.870629397,-3741691.0566632547,-7860302.683733659,-3741757.545183502,True,query_fallback_invertida
GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,ok,DME7_PA7_IF6,DME7_PA7_IF6,12848.273893296495,99.58346977467374,1,DME7_PA7_IF6:99.58,,WGS_1984_UTM_Zone_19S,32719,Projected,WGS_1984_Web_Mercator_Auxiliary_Sphere,3857,Projected,330698.8515625,6468166.9998895,330789.8407237,6468268.8671875,330744.3461431,6468217.9335385,-7880363.813373787,-3751474.1072740606,-7880254.756406725,-3751351.8695256324,-7880309.284890257,-3751412.9883998465,True,query_fallback_invertida
