file_name,stem,extension,path,relative_path,size_mb,modified_at
DJI_20260506131542_0023_V.JPG,DJI_20260506131542_0023_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131542_0023_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131542_0023_V.JPG,1.08,2026-06-08 10:29:36
DJI_20260506131554_0024_V.JPG,DJI_20260506131554_0024_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131554_0024_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131554_0024_V.JPG,1.169,2026-06-08 10:29:36
DJI_20260506131616_0025_V.JPG,DJI_20260506131616_0025_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131616_0025_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131616_0025_V.JPG,1.165,2026-06-08 10:29:37
DJI_20260506131625_0026_V.JPG,DJI_20260506131625_0026_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131625_0026_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E89\DJI_20260506131625_0026_V.JPG,1.102,2026-06-08 10:29:37
DJI_20260506131633_0027_V.JPG,DJI_20260506131633_0027_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131633_0027_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131633_0027_V.JPG,1.002,2026-06-08 10:29:37
DJI_20260506131650_0028_V.JPG,DJI_20260506131650_0028_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131650_0028_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131650_0028_V.JPG,0.993,2026-06-08 10:29:37
DJI_20260506131700_0029_V.JPG,DJI_20260506131700_0029_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131700_0029_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131700_0029_V.JPG,1.024,2026-06-08 10:29:38
DJI_20260506131717_0030_V.JPG,DJI_20260506131717_0030_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131717_0030_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131717_0030_V.JPG,0.988,2026-06-08 10:29:38
DJI_20260506131733_0031_V.JPG,DJI_20260506131733_0031_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131733_0031_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E90\DJI_20260506131733_0031_V.JPG,0.974,2026-06-08 10:29:38
DJI_20260506131744_0032_V.JPG,DJI_20260506131744_0032_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131744_0032_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131744_0032_V.JPG,0.987,2026-06-08 10:29:38
DJI_20260506131802_0033_V.JPG,DJI_20260506131802_0033_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131802_0033_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131802_0033_V.JPG,0.956,2026-06-08 10:29:39
DJI_20260506131815_0034_V.JPG,DJI_20260506131815_0034_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131815_0034_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131815_0034_V.JPG,0.967,2026-06-08 10:29:39
DJI_20260506131831_0035_V.JPG,DJI_20260506131831_0035_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131831_0035_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131831_0035_V.JPG,0.998,2026-06-08 10:29:39
DJI_20260506131844_0036_V.JPG,DJI_20260506131844_0036_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131844_0036_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E91\DJI_20260506131844_0036_V.JPG,1.0,2026-06-08 10:29:40
DJI_20260506131859_0037_V.JPG,DJI_20260506131859_0037_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131859_0037_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131859_0037_V.JPG,0.967,2026-06-08 10:29:40
DJI_20260506131917_0038_V.JPG,DJI_20260506131917_0038_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131917_0038_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131917_0038_V.JPG,0.936,2026-06-08 10:29:40
DJI_20260506131926_0039_V.JPG,DJI_20260506131926_0039_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131926_0039_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131926_0039_V.JPG,0.94,2026-06-08 10:29:40
DJI_20260506131937_0040_V.JPG,DJI_20260506131937_0040_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131937_0040_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131937_0040_V.JPG,1.015,2026-06-08 10:29:41
DJI_20260506131950_0041_V.JPG,DJI_20260506131950_0041_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131950_0041_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E92\DJI_20260506131950_0041_V.JPG,0.984,2026-06-08 10:29:41
DJI_20260506132006_0042_V.JPG,DJI_20260506132006_0042_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132006_0042_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132006_0042_V.JPG,1.001,2026-06-08 10:29:41
DJI_20260506132025_0043_V.JPG,DJI_20260506132025_0043_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132025_0043_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132025_0043_V.JPG,0.951,2026-06-08 10:29:42
DJI_20260506132036_0044_V.JPG,DJI_20260506132036_0044_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132036_0044_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132036_0044_V.JPG,0.969,2026-06-08 10:29:42
DJI_20260506132050_0045_V.JPG,DJI_20260506132050_0045_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132050_0045_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132050_0045_V.JPG,1.044,2026-06-08 10:29:42
DJI_20260506132107_0046_V.JPG,DJI_20260506132107_0046_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132107_0046_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E93\DJI_20260506132107_0046_V.JPG,1.035,2026-06-08 10:29:42
DJI_20260506132748_0001_V.JPG,DJI_20260506132748_0001_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132748_0001_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132748_0001_V.JPG,0.902,2026-06-08 10:29:43
DJI_20260506132820_0002_V.JPG,DJI_20260506132820_0002_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132820_0002_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132820_0002_V.JPG,0.877,2026-06-08 10:29:43
DJI_20260506132829_0003_V.JPG,DJI_20260506132829_0003_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132829_0003_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132829_0003_V.JPG,0.937,2026-06-08 10:29:43
DJI_20260506132842_0004_V.JPG,DJI_20260506132842_0004_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132842_0004_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132842_0004_V.JPG,1.001,2026-06-08 10:29:43
DJI_20260506132852_0005_V.JPG,DJI_20260506132852_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132852_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E94\DJI_20260506132852_0005_V.JPG,0.95,2026-06-08 10:29:44
DJI_20260506132904_0006_V.JPG,DJI_20260506132904_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132904_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132904_0006_V.JPG,0.928,2026-06-08 10:29:44
DJI_20260506132919_0007_V.JPG,DJI_20260506132919_0007_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132919_0007_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132919_0007_V.JPG,0.93,2026-06-08 10:29:44
DJI_20260506132931_0008_V.JPG,DJI_20260506132931_0008_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132931_0008_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132931_0008_V.JPG,0.941,2026-06-08 10:29:44
DJI_20260506132939_0009_V.JPG,DJI_20260506132939_0009_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132939_0009_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132939_0009_V.JPG,0.995,2026-06-08 10:29:45
DJI_20260506132950_0010_V.JPG,DJI_20260506132950_0010_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132950_0010_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E95\DJI_20260506132950_0010_V.JPG,0.969,2026-06-08 10:29:45
DJI_20260506133004_0011_V.JPG,DJI_20260506133004_0011_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133004_0011_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133004_0011_V.JPG,0.921,2026-06-08 10:29:45
DJI_20260506133022_0012_V.JPG,DJI_20260506133022_0012_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133022_0012_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133022_0012_V.JPG,0.922,2026-06-08 10:29:46
DJI_20260506133035_0013_V.JPG,DJI_20260506133035_0013_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133035_0013_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133035_0013_V.JPG,0.913,2026-06-08 10:29:46
DJI_20260506133048_0014_V.JPG,DJI_20260506133048_0014_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133048_0014_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133048_0014_V.JPG,0.972,2026-06-08 10:29:46
DJI_20260506133058_0015_V.JPG,DJI_20260506133058_0015_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133058_0015_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E96\DJI_20260506133058_0015_V.JPG,0.925,2026-06-08 10:29:46
DJI_20260506133108_0016_V.JPG,DJI_20260506133108_0016_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133108_0016_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133108_0016_V.JPG,0.911,2026-06-08 10:29:47
DJI_20260506133124_0017_V.JPG,DJI_20260506133124_0017_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133124_0017_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133124_0017_V.JPG,0.93,2026-06-08 10:29:47
DJI_20260506133146_0018_V.JPG,DJI_20260506133146_0018_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133146_0018_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133146_0018_V.JPG,0.9,2026-06-08 10:29:47
DJI_20260506133200_0019_V.JPG,DJI_20260506133200_0019_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133200_0019_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133200_0019_V.JPG,0.964,2026-06-08 10:29:47
DJI_20260506133212_0020_V.JPG,DJI_20260506133212_0020_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133212_0020_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E97\DJI_20260506133212_0020_V.JPG,0.934,2026-06-08 10:29:48
DJI_20260506133222_0021_V.JPG,DJI_20260506133222_0021_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133222_0021_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133222_0021_V.JPG,0.917,2026-06-08 10:29:48
DJI_20260506133237_0022_V.JPG,DJI_20260506133237_0022_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133237_0022_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133237_0022_V.JPG,0.932,2026-06-08 10:29:48
DJI_20260506133247_0023_V.JPG,DJI_20260506133247_0023_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133247_0023_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133247_0023_V.JPG,0.922,2026-06-08 10:29:48
DJI_20260506133257_0024_V.JPG,DJI_20260506133257_0024_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133257_0024_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133257_0024_V.JPG,0.96,2026-06-08 10:29:49
DJI_20260506133308_0025_V.JPG,DJI_20260506133308_0025_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133308_0025_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E98\DJI_20260506133308_0025_V.JPG,0.936,2026-06-08 10:29:49
DJI_20260506133321_0026_V.JPG,DJI_20260506133321_0026_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133321_0026_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133321_0026_V.JPG,0.859,2026-06-08 10:29:49
DJI_20260506133340_0027_V.JPG,DJI_20260506133340_0027_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133340_0027_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133340_0027_V.JPG,0.857,2026-06-08 10:29:50
DJI_20260506133351_0028_V.JPG,DJI_20260506133351_0028_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133351_0028_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133351_0028_V.JPG,0.858,2026-06-08 10:29:50
DJI_20260506133402_0029_V.JPG,DJI_20260506133402_0029_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133402_0029_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133402_0029_V.JPG,0.909,2026-06-08 10:29:50
DJI_20260506133414_0030_V.JPG,DJI_20260506133414_0030_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133414_0030_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002555\E99\DJI_20260506133414_0030_V.JPG,0.884,2026-06-08 10:29:50
DJI_20260510120148_0001_V.JPG,DJI_20260510120148_0001_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120148_0001_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120148_0001_V.JPG,1.294,2026-06-08 10:29:51
DJI_20260510120149_0002_V.JPG,DJI_20260510120149_0002_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120149_0002_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120149_0002_V.JPG,1.296,2026-06-08 10:29:51
DJI_20260510120212_0003_V.JPG,DJI_20260510120212_0003_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120212_0003_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120212_0003_V.JPG,1.39,2026-06-08 10:29:51
DJI_20260510120245_0004_V.JPG,DJI_20260510120245_0004_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120245_0004_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120245_0004_V.JPG,1.186,2026-06-08 10:29:52
DJI_20260510120324_0005_V.JPG,DJI_20260510120324_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120324_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120324_0005_V.JPG,1.284,2026-06-08 10:29:52
DJI_20260510120337_0006_V.JPG,DJI_20260510120337_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120337_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120337_0006_V.JPG,1.247,2026-06-08 10:29:53
DJI_20260510120740_0008_V.JPG,DJI_20260510120740_0008_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120740_0008_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120740_0008_V.JPG,1.27,2026-06-08 10:29:53
DJI_20260510120753_0009_V.JPG,DJI_20260510120753_0009_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120753_0009_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120753_0009_V.JPG,1.332,2026-06-08 10:29:53
DJI_20260510120801_0010_V.JPG,DJI_20260510120801_0010_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120801_0010_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002591\Fotos vértices + fotos postes + video\DJI_20260510120801_0010_V.JPG,1.415,2026-06-08 10:29:54
