file_name,stem,extension,path,relative_path,size_mb,modified_at,match_key,exists_in_mosaic
GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002140_GS_ORTOFOTO_EB2_13-03-26.tif,32.226,2026-06-11 10:38:27,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002140_gs_ortofoto_eb2_13-03-26.tif,False
GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,GEOSP-TRN-002200_ORTOFOTO COMPLETA,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002200_ORTOFOTO COMPLETA.tif,29.916,2026-06-11 10:38:35,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002200_ortofoto completa.tif,False
GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002235_GS_ORTOFOTO_EB2_27-03-26.tif,29.406,2026-06-11 10:38:36,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002235_gs_ortofoto_eb2_27-03-26.tif,False
GEOSP-TRN-002300_ortofoto completa.tif,GEOSP-TRN-002300_ortofoto completa,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002300_ortofoto completa.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002300_ortofoto completa.tif,50.335,2026-06-11 10:38:43,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002300_ortofoto completa.tif,False
GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,45.081,2026-06-11 10:38:44,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002356_gs_ortofoto_eb2_12-04-26.tif,False
GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002415_GS_ORTOFOTO_EB2_190426.tif,42.079,2026-06-11 10:38:47,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002415_gs_ortofoto_eb2_190426.tif,False
GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002456_ORTOFOTO_CORTADA_EB2_260426.tif,38.723,2026-06-11 10:38:49,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002456_ortofoto_cortada_eb2_260426.tif,False
GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002504_1001-03-T-CS-202-4310-C-DW-23478[000].tif,41.831,2026-06-11 10:38:54,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002504_1001-03-t-cs-202-4310-c-dw-23478[000].tif,False
GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002507_GS_ORTOFOTO PLATAFORMA 30-04-2026.tif,852.631,2026-06-11 10:39:01,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002507_gs_ortofoto plataforma 30-04-2026.tif,False
GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002517_1001-03-T-CS-202-5600-C-DW-11486[000].tif,128.886,2026-06-11 10:39:03,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002517_1001-03-t-cs-202-5600-c-dw-11486[000].tif,False
GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002522_GS_ORTOFOTO_EB2_020526.tif,47.776,2026-06-11 10:39:05,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002522_gs_ortofoto_eb2_020526.tif,False
GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002551_1001-03-T-CS-202-5600-C-DW-11490[000].tif,37.785,2026-06-11 10:39:07,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002551_1001-03-t-cs-202-5600-c-dw-11490[000].tif,False
GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002562_1001-03-T-CS-202-5600-C-DW-11492[000].tif,47.647,2026-06-11 10:39:08,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002562_1001-03-t-cs-202-5600-c-dw-11492[000].tif,False
GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002566_1001-03-T-CS-202-5600-C-DW-11494[000].tif,62.129,2026-06-11 10:39:10,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002566_1001-03-t-cs-202-5600-c-dw-11494[000].tif,False
GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002572_GS_Ortofoto_EDT_09-05-26.tif,32.658,2026-06-11 10:39:11,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002572_gs_ortofoto_edt_09-05-26.tif,False
GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026),.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002573_GS_ORTOFOTO DEP13 - PV5 (08-05-2026).tif,32.534,2026-06-11 10:39:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002573_gs_ortofoto dep13 - pv5 (08-05-2026).tif,False
GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002576_GS_ORTOFOTO PATIO SDRNP_08-05-2026.tif,348.052,2026-06-11 10:39:20,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002576_gs_ortofoto patio sdrnp_08-05-2026.tif,False
GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002577_1001-03-T-CS-202-5600-C-DW-11500[000].tif,2.235,2026-06-11 10:39:21,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002577_1001-03-t-cs-202-5600-c-dw-11500[000].tif,False
GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002580_GS_Ortofoto Deposito Patio Pulmon.tif,36.005,2026-06-11 10:39:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002580_gs_ortofoto deposito patio pulmon.tif,False
GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002587_1001-03-T-CS-202-5600-C-DW-11504[000].tif,11.14,2026-06-11 10:39:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002587_1001-03-t-cs-202-5600-c-dw-11504[000].tif,False
GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002588_1001-03-T-CS-202-5600-C-DW-11502[000].tif,5.468,2026-06-11 10:39:25,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002588_1001-03-t-cs-202-5600-c-dw-11502[000].tif,False
GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000],.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002590_1001-03-T-CS-202-5600-C-DW-11506[000].tif,3.543,2026-06-11 10:39:26,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\geosp-trn-002590_1001-03-t-cs-202-5600-c-dw-11506[000].tif,False
SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,717.701,2026-05-30 15:12:22,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260206_geosupport_primera entrega\solo_tif_02jun26\sin_id_gs_ortofoto_estacion de valvulas n°1 (prioridad 14)_29_05_26_.tif,False
GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002511_GS_Ortofoto Estación Cabeceras (EC)_01_05_26.tif,79.159,2026-06-05 11:44:49,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002511_gs_ortofoto estación cabeceras (ec)_01_05_26.tif,False
