file_name,stem,extension,path,relative_path,size_mb,modified_at,top_folder,is_in_control_folder,expected_name,expected_file_name,expected_stem,expected_date_token,expected_sector,expected_sector_candidates,expected_stem_candidates,date_warning,rename_status,expected_name_exists_in_mosaic,matched_mosaic_source_field,matched_mosaic_path,matched_mosaic_file_name,matched_mosaic_stem,load_status,date_exists_in_mosaic,same_date_mosaic_examples,triage_status
GEOSP-TRN-001426_GS_ORTOFOTO EB2 28-12-2025.tif,GEOSP-TRN-001426_GS_ORTOFOTO EB2 28-12-2025,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-001426_GS_ORTOFOTO EB2 28-12-2025.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-001426_GS_ORTOFOTO EB2 28-12-2025.tif,110.944,2026-06-11 10:37:57,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_25_12_28_gs_ortofoto_eb2,CL_MLP_PAO_IF_Ortho_25_12_28_gs_ortofoto_eb2.tif,CL_MLP_PAO_IF_Ortho_25_12_28_gs_ortofoto_eb2,25_12_28,gs_ortofoto_eb2,gs_ortofoto_eb2,CL_MLP_PAO_IF_Ortho_25_12_28_gs_ortofoto_eb2,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-001642_ORTOFOTO_EB2_03-01-2026.tif,GEOSP-TRN-001642_ORTOFOTO_EB2_03-01-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-001642_ORTOFOTO_EB2_03-01-2026.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-001642_ORTOFOTO_EB2_03-01-2026.tif,180.745,2026-06-11 10:38:07,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_01_03_02_ortofoto_eb_2026,CL_MLP_PAO_IF_Ortho_01_03_02_ortofoto_eb_2026.tif,CL_MLP_PAO_IF_Ortho_01_03_02_ortofoto_eb_2026,01_03_02,ortofoto_eb_2026,ortofoto_eb_2026,CL_MLP_PAO_IF_Ortho_01_03_02_ortofoto_eb_2026,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002096_GS_ORTOFOTO_EB2_07-03-2026.tif,GEOSP-TRN-002096_GS_ORTOFOTO_EB2_07-03-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002096_GS_ORTOFOTO_EB2_07-03-2026.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002096_GS_ORTOFOTO_EB2_07-03-2026.tif,225.507,2026-06-11 10:38:24,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_03_07_02_gs_ortofoto_eb_2026,CL_MLP_PAO_IF_Ortho_03_07_02_gs_ortofoto_eb_2026.tif,CL_MLP_PAO_IF_Ortho_03_07_02_gs_ortofoto_eb_2026,03_07_02,gs_ortofoto_eb_2026,gs_ortofoto_eb_2026,CL_MLP_PAO_IF_Ortho_03_07_02_gs_ortofoto_eb_2026,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\GEOSP-TRN-002356_GS_ORTOFOTO_EB2_12-04-26.tif,45.081,2026-06-11 10:38:44,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_04_12_02_gs_ortofoto_eb_26,CL_MLP_PAO_IF_Ortho_04_12_02_gs_ortofoto_eb_26.tif,CL_MLP_PAO_IF_Ortho_04_12_02_gs_ortofoto_eb_26,04_12_02,gs_ortofoto_eb_26,gs_ortofoto_eb_26,CL_MLP_PAO_IF_Ortho_04_12_02_gs_ortofoto_eb_26,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,20260206_Geosupport_primera entrega\SOLO_TIF_02Jun26\SIN_ID_GS_ORTOFOTO_ESTACION DE VALVULAS N°1 (prioridad 14)_29_05_26_.tif,717.701,2026-05-30 15:12:22,20260206_Geosupport_primera entrega,True,CL_MLP_PAO_IF_Ortho_26_05_29_gs_ortofoto_estacion_de_valvulas_n_1,CL_MLP_PAO_IF_Ortho_26_05_29_gs_ortofoto_estacion_de_valvulas_n_1.tif,CL_MLP_PAO_IF_Ortho_26_05_29_gs_ortofoto_estacion_de_valvulas_n_1,26_05_29,gs_ortofoto_estacion_de_valvulas_n_1,gs_ortofoto_estacion_de_valvulas_n_1,CL_MLP_PAO_IF_Ortho_26_05_29_gs_ortofoto_estacion_de_valvulas_n_1,,ok,False,,,,,nueva_candidata,False,,nueva_alta_confianza
